App ID,Title,Reviews Total,Reviews Score Fancy,Release Date,Launch Price,Tags,Steam Page
442080,Riders of Icarus,10507,66%,2016-07-06,"$24,99","Free to Play, Massively Multiplayer, RPG, MMORPG, Adventure, Dragons, Open World, Multiplayer, Fantasy, Character Customization, Action, Fighting, Action RPG, PvP, Co op, Singleplayer, First Person, Survival, Anime, FPS",https://store.steampowered.com/app/442080
350640,Sherlock Holmes: The Devil's Daughter,10441,80%,2016-06-10,"$49,99","Adventure, Detective, Mystery, Story Rich, Puzzle, Crime, Thriller, Singleplayer, Third Person, Action, Atmospheric, Point & Click, Investigation, Choices Matter, First Person, Action Adventure, 3D, Casual, Controller, Multiplayer",https://store.steampowered.com/app/350640
9480,Saints Row 2,10422,75%,2009-01-28,"$9,99","Open World, Action, Character Customization, Sandbox, Third Person Shooter, Comedy, Co op, Third Person, Crime, Singleplayer, Online Co Op, Multiplayer, Funny, Shooter, Co op Campaign, Great Soundtrack, Replay Value, Female Protagonist, Moddable, Adventure",https://store.steampowered.com/app/9480
233290,Murdered: Soul Suspect,10408,86%,2014-06-03,"$49,99","Detective, Adventure, Mystery, Supernatural, Horror, Atmospheric, Singleplayer, Action, Crime, Story Rich, Third Person, Noir, Puzzle, Open World, RPG, Stealth, Dark, Walking Simulator, Point & Click, Short",https://store.steampowered.com/app/233290
921570,OCTOPATH TRAVELER™,10398,86%,2019-06-07,"$59,99","RPG, JRPG, Pixel Graphics, Turn Based, Story Rich, Turn Based Combat, Singleplayer, Great Soundtrack, Strategy, Open World, Adventure, 2.5D, Choices Matter, Multiple Endings, Anime, Sandbox, Casual, Management, Party Based RPG, Simulation",https://store.steampowered.com/app/921570
2381590,Only Up!,10392,71%,2023-05-24,"$7,99","3D Platformer, Parkour, Difficult, Casual, Adventure, Bullet Time, Third Person, Open World, Psychological Horror, Physics, Exploration, Platformer, Story Rich, Arcade, Replay Value, Atmospheric, Roguelike, Simulation, Multiplayer, Cinematic",https://store.steampowered.com/app/2381590
290340,Armello,10366,82%,2015-09-01,"$24,99","Board Game, PvP, Turn Based Strategy, Turn Based, Card Game, Strategy, RPG, Dark Fantasy, 3D, Atmospheric, 2D, Hand drawn, Tabletop, Multiple Endings, Fantasy, Hex Grid, Lore Rich, Adventure, Tactical RPG, Grand Strategy",https://store.steampowered.com/app/290340
1789480,Marauders,10346,76%,2022-10-03,"$29,99","Early Access, Looter Shooter, Perma Death, FPS, PvP, Shooter, First Person, Space Sim, Open World, Alternate History, Realistic, Action, Loot, Space, Military, Tactical, Atmospheric, War, Combat, 1990s",https://store.steampowered.com/app/1789480
731490,Crash Bandicoot™ N. Sane Trilogy,10322,93%,2018-06-29,"$39,99","3D Platformer, Remake, Classic, Platformer, Difficult, Singleplayer, Adventure, Great Soundtrack, Action, Funny, Cartoony, Colorful, Family Friendly, Controller, Retro, 1990s, Comedy, Third Person, Nostalgia, Souls like",https://store.steampowered.com/app/731490
341800,Keep Talking and Nobody Explodes,10310,97%,2015-10-08,"$14,99","Co op, Puzzle, Local Co Op, Multiplayer, VR, Indie, Local Multiplayer, Difficult, Team Based, Family Friendly, Funny, Fast Paced, First Person, Simulation, Asymmetric VR, Party Game, Action, Party, Atmospheric, Strategy",https://store.steampowered.com/app/341800
65800,Dungeon Defenders,10246,93%,2011-10-18,"$14,99","Multiplayer, Online Co Op, Tower Defense, Singleplayer, Strategy, Survival, Action RPG, Character Customization, Family Friendly, Funny, Tactical, Building, Fantasy, PvE, Strategy RPG, Moddable, RPG, 3D, Third Person, Team Based",https://store.steampowered.com/app/65800
209160,Call of Duty®: Ghosts,10239,59%,2014-03-25,"$179,99","Dog, FPS, Action, Multiplayer, Shooter, First Person, Singleplayer, Military, War, Co op, Online Co Op, America, Linear, Fast Paced, Hacking, Survival Horror, Tactical, Futuristic, Team Based, Competitive",https://store.steampowered.com/app/209160
212480,Sonic & All-Stars Racing Transformed Collection,10212,94%,2013-01-31,"$19,99","Racing, Local Multiplayer, Multiplayer, Great Soundtrack, Local Co Op, Sports, Split Screen, Arcade, Replay Value, 4 Player Local, Controller, Online Co Op, Family Friendly, Singleplayer, Colorful, Fast Paced, Action, Co op, Adventure, Touch Friendly",https://store.steampowered.com/app/212480
1435790,Escape Simulator,10183,94%,2021-10-19,"$14,99","Puzzle, Co op, Escape Room, First Person, Multiplayer, Adventure, Controller, Mystery, Casual, Family Friendly, Indie, Singleplayer, Simulation, Online Co Op, Story Rich, Point & Click, Level Editor, Exploration, Walking Simulator, Investigation",https://store.steampowered.com/app/1435790
1533420,Neon White,10148,98%,2022-06-16,"$24,99","Action, FPS, Parkour, Great Soundtrack, Platformer, 3D Platformer, Anime, Adventure, Shooter, Indie, Singleplayer, Precision Platformer, Dating Sim, Fast Paced, First Person, 3D, Stylized, Story Rich, Mystery, Card Game",https://store.steampowered.com/app/1533420
386070,Planetary Annihilation: TITANS,10142,85%,2015-08-18,"$39,99","RTS, Strategy, Real Time Tactics, Multiplayer, Singleplayer, Base Building, Co op, Robots, War, Sci fi, Building, PvP, Online Co Op, Space, Grand Strategy, Mechs, Destruction, Indie, Futuristic, Simulation",https://store.steampowered.com/app/386070
996580,Spyro™ Reignited Trilogy,10135,93%,2019-09-03,"$39,99","Adventure, 3D Platformer, Remake, Dragons, Action, Family Friendly, Classic, Singleplayer, Platformer, Cute, Colorful, Fantasy, Collectathon, Cult Classic, Casual, Great Soundtrack, Cartoony, Third Person, Atmospheric, Funny",https://store.steampowered.com/app/996580
278080,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,10134,84%,2014-05-13,"$49,99","Hack and Slash, Action, Musou, Historical, Third Person, Great Soundtrack, Local Co Op, Local Multiplayer, Beat em up, Multiplayer, Singleplayer, Action RPG, RPG, Fighting, Adventure, Co op, JRPG, Strategy, Spectacle fighter, Casual",https://store.steampowered.com/app/278080
42680,Call of Duty®: Modern Warfare® 3,10116,"87,20%",2011-11-08,"$39,99","Action, FPS, Multiplayer, Shooter, First Person, War, Singleplayer, Online Co Op, Military, Co op, Casual, Story Rich, Survival, Controller, Linear, Point & Click, Adventure, Masterpiece, Zombies, Family Friendly",https://store.steampowered.com/app/42680
529180,Dark and Light,10111,53%,2017-07-20,"$29,99","Open World, Survival, Massively Multiplayer, RPG, Sandbox, Adventure, Fantasy, Magic, Early Access, MMORPG, Action, Open World Survival Craft, Multiplayer, Dragons, Simulation, Crafting, Base Building, Medieval, PvP, Singleplayer",https://store.steampowered.com/app/529180
6020,STAR WARS™ Jedi Knight - Jedi Academy™,10097,96%,2003-09-16,"$9,99","Action, Sci fi, Third Person, Multiplayer, Classic, Singleplayer, Swordplay, Moddable, Character Customization, FPS, Adventure, Shooter, First Person, RPG, Third Person Shooter, Great Soundtrack, Hack and Slash, Fighting, Female Protagonist, Story Rich",https://store.steampowered.com/app/6020
437920,Tricky Towers,10092,90%,2016-08-02,"$14,99","Party Game, Puzzle, Multiplayer, Physics, Casual, Building, Funny, Family Friendly, Arcade, Cartoony, Local Multiplayer, Online Co Op, 4 Player Local, Singleplayer, Local Co Op, PvP, Strategy, Party, Colorful, Stylized",https://store.steampowered.com/app/437920
287980,Mini Metro,10086,95%,2015-11-06,"$9,99","Strategy, Puzzle, Minimalist, Simulation, Trains, Indie, Casual, Singleplayer, Management, 2D, Relaxing, Transportation, Building, Touch Friendly, Mouse only, Difficult, Great Soundtrack, Addictive, Replay Value, Top Down",https://store.steampowered.com/app/287980
244160,Homeworld Remastered Collection,10069,88%,2015-02-25,"$34,99","Space, Strategy, RTS, Sci fi, Classic, Great Soundtrack, Story Rich, Multiplayer, Atmospheric, Remake, Simulation, Tactical, Singleplayer, Moddable, Epic, Action, Adventure, 4X, Female Protagonist, Futuristic",https://store.steampowered.com/app/244160
8850,BioShock® 2,10066,88%,2010-02-09,"$59,99","FPS, Action, Singleplayer, Atmospheric, Story Rich, Horror, Shooter, First Person, Steampunk, Sci fi, Multiplayer, Underwater, Dystopian, Adventure, RPG, Immersive, Dark, Great Soundtrack, Philosophical, Action RPG",https://store.steampowered.com/app/8850
415200,Motorsport Manager,10064,91%,2016-11-09,"$34,99","Management, Racing, Simulation, Strategy, Sports, Automobile Sim, Singleplayer, Multiplayer, Difficult, Action, Great Soundtrack",https://store.steampowered.com/app/415200
48720,Mount & Blade: With Fire & Sword,10055,87%,2011-05-03,"$9,99","RPG, Open World, Medieval, Action, Strategy, Historical, Multiplayer, War, Sandbox, Singleplayer, Third Person, Adventure, Character Customization, First Person, Moddable, Horses, Simulation, Action RPG, Based On A Novel, Indie",https://store.steampowered.com/app/48720
732430,Superflight,10018,96%,2017-11-08,"$2,99","Indie, Flight, Relaxing, Casual, Procedural Generation, Atmospheric, Singleplayer, Action, Sports, Physics, Racing, Exploration, Arcade, Open World, Parkour, Fast Paced, Simulation, Score Attack, Difficult, Minimalist",https://store.steampowered.com/app/732430
1361510,Teenage Mutant Ninja Turtles: Shredder's Revenge,10003,94%,2022-06-16,"$24,99","Beat em up, Multiplayer, Pixel Graphics, Side Scroller, Co op Campaign, 2D, Ninja, Action Adventure, Indie, Martial Arts, Action, Colorful, Arcade, Cartoon, Family Friendly, Comic Book, Singleplayer, Adventure, Atmospheric, Comedy",https://store.steampowered.com/app/1361510
232890,Stronghold Crusader 2,9980,72%,2014-09-22,"$39,99","Strategy, Medieval, City Builder, RTS, Multiplayer, Simulation, Historical, Co op, Building, Classic, Singleplayer, Resource Management, Atmospheric, Sandbox, Action, Tactical, Open World, Adventure, Survival, Indie",https://store.steampowered.com/app/232890
368360,60 Seconds!,9979,84%,2015-05-25,"$8,99","Survival, Post apocalyptic, Singleplayer, Strategy, Simulation, Dark Humor, Funny, Indie, Adventure, Comedy, Choices Matter, Casual, Point & Click, Action, Difficult, War, Text Based, 2D, Dark Comedy, Roguelite",https://store.steampowered.com/app/368360
1390350,Webbed,9972,97%,2021-09-09,"$9,99","2D Platformer, Cute, Pixel Graphics, Physics, Puzzle Platformer, Exploration, 2D, Platformer, Relaxing, Family Friendly, Action, Indie, Puzzle, Colorful, Cartoony, Nature, Collectathon, Fantasy, Atmospheric, Retro",https://store.steampowered.com/app/1390350
40700,Machinarium,9969,95%,2009-10-16,"$19,99","Point & Click, Puzzle, Hand drawn, Robots, Steampunk, 2D, Atmospheric, Story Rich, Casual, Cute, Family Friendly, Surreal, Stylized, Adventure, Sci fi, Linear, Singleplayer, Indie, Great Soundtrack, Touch Friendly",https://store.steampowered.com/app/40700
1277400,Monster Hunter Stories 2: Wings of Ruin,9922,81%,2021-07-08,"$59,99","RPG, Adventure, JRPG, Exploration, 3D, Cartoony, Dragons, Third Person, Fantasy, Loot, Creature Collector, PvE, Character Customization, Emotional, Turn Based, PvP, Story Rich, Multiplayer, Hunting, Online Co Op",https://store.steampowered.com/app/1277400
294860,Valkyria Chronicles™,9921,90%,2014-11-11,"$19,99","Anime, Strategy, Turn Based, Story Rich, JRPG, RPG, Tactical, Singleplayer, Strategy RPG, Great Soundtrack, Tactical RPG, War, Tanks, Third Person, Turn Based Strategy, Action, World War II, Romance, Female Protagonist, Classic",https://store.steampowered.com/app/294860
2218750,Halls of Torment,9850,96%,2023-05-24,"$4,99","Early Access, Bullet Hell, Action, Dark Fantasy, RPG, Roguelike, Action RPG, Arcade, 2D Fighter, Hack and Slash, Arena Shooter, 2.5D, 2D, Isometric, Pixel Graphics, Top Down, Atmospheric, Dark, Demons, Fantasy",https://store.steampowered.com/app/2218750
1382330,Persona® 5 Strikers,9825,91%,2021-02-22,"$59,99","Anime, JRPG, Great Soundtrack, Hack and Slash, Adventure, Story Rich, RPG, Singleplayer, Action, Action Adventure, Third Person, 3D, Action RPG, Colorful, Atmospheric, Musou, 3D Platformer, Funny, Simulation, 2D",https://store.steampowered.com/app/1382330
1030210,Torchlight III,9794,47%,2020-10-13,"$39,99","RPG, Adventure, Action, Hack and Slash, Loot, Action RPG, Dungeon Crawler, Online Co Op, Isometric, Co op, Multiplayer, Fantasy, Singleplayer, Controller, Early Access, Steampunk, Open World",https://store.steampowered.com/app/1030210
209650,Call of Duty®: Advanced Warfare - Gold Edition,9791,61%,2014-11-03,"$59,99","Dog, FPS, Action, Multiplayer, Shooter, Futuristic, First Person, Sci fi, Singleplayer, Linear, America, War, Quick Time Events, Military, Illuminati, Online Co Op, Co op, PvP, Fast Paced, Mechs",https://store.steampowered.com/app/209650
1233570,Mirror's Edge™ Catalyst,9770,83%,2016-06-07,"$19,99","Parkour, Female Protagonist, Runner, Open World, First Person, 3D Platformer, Cyberpunk, Action Adventure, Action, Puzzle Platformer, Platformer, Sci fi, Dystopian, Stylized, Atmospheric, Adventure, Combat, Singleplayer, Multiplayer, Martial Arts",https://store.steampowered.com/app/1233570
418340,RWBY: Grimm Eclipse,9749,81%,2016-07-05,"$19,99","Action, Hack and Slash, Anime, Female Protagonist, Co op, Multiplayer, Adventure, Great Soundtrack, Online Co Op, Indie, Beat em up, Third Person, Fighting, Early Access, Spectacle fighter, Cute, Action RPG, Fantasy, Team Based, Singleplayer",https://store.steampowered.com/app/418340
1850740,Ghost Watchers,9745,87%,2022-07-28,"$14,99","Horror, Co op, Survival Horror, Multiplayer, Demons, Adventure, Puzzle, First Person, Action Adventure, Cinematic, Dark, Realistic, Detective, Online Co Op, PvE, Team Based, Nonlinear, Singleplayer, Early Access, VR",https://store.steampowered.com/app/1850740
1113120,IXION,9701,73%,2022-12-07,"$34,99","Space, City Builder, Strategy, Survival, Resource Management, Colony Sim, Base Building, Building, Simulation, Exploration, Choices Matter, Atmospheric, Economy, Singleplayer, Dark, Management, RTS, Difficult, Post apocalyptic, Indie",https://store.steampowered.com/app/1113120
224760,FEZ,9684,93%,2013-05-01,"$9,99","Platformer, Indie, Puzzle, Pixel Graphics, Exploration, Great Soundtrack, Singleplayer, Adventure, Casual, Mystery, Puzzle Platformer, 2D, Beautiful, Relaxing, Atmospheric, Cute, 2.5D, Retro, Controller, Metroidvania",https://store.steampowered.com/app/224760
38410,Fallout 2: A Post Nuclear Role Playing Game,9672,94%,1998-12-01,"$9,99","RPG, Post apocalyptic, Classic, Isometric, Open World, Turn Based Combat, Turn Based, Singleplayer, Atmospheric, Sci fi, Story Rich, Retro, Great Soundtrack, Exploration, Dark Humor, CRPG, Replay Value, Adventure, Sandbox, 2D",https://store.steampowered.com/app/38410
3830,Psychonauts,9643,96%,2005-04-19,"$9,99","Platformer, Comedy, Adventure, Cult Classic, Singleplayer, Action, Funny, Third Person, 3D Platformer, Classic, Story Rich, Psychological, Great Soundtrack, Surreal, Cartoony, Collectathon, Exploration, Action Adventure, 3D, 3D Vision",https://store.steampowered.com/app/3830
1515210,The Past Within,9602,94%,2022-11-02,"$5,99","Co op, Puzzle, Online Co Op, Multiplayer, Horror, Mystery, Escape Room, Adventure, Indie, Point & Click, Psychological Horror, Local Co Op, Local Multiplayer, Story Rich, Atmospheric, Asynchronous Multiplayer, Thriller, 2D, 3D, Surreal",https://store.steampowered.com/app/1515210
1082430,Before Your Eyes,9602,97%,2021-04-08,"$9,99","Emotional, Narrative, Story Rich, Indie, First Person, Walking Simulator, Interactive Fiction, Adventure, Cartoony, Singleplayer, Hand drawn, Colorful, Mystery, Surreal, Cute, Psychological, Drama, Philosophical, Stylized, Family Friendly",https://store.steampowered.com/app/1082430
1599600,PlateUp!,9582,95%,2022-08-04,"$17,99","Co op, Management, Cooking, Roguelite, Building, Roguelike, Cute, Local Co Op, Procedural Generation, Funny, Base Building, Casual, Action Roguelike, Controller, Strategy, 4 Player Local, Online Co Op, Top Down, Singleplayer, Action",https://store.steampowered.com/app/1599600
1093910,Tales of the Black Forest,9572,98%,2019-09-25,"$3,99","RPG, Adventure, Indie, Pixel Graphics, RPGMaker, Horror, Story Rich, Female Protagonist, Anime, Atmospheric, Visual Novel, Singleplayer, Puzzle, Psychological Horror, 2D",https://store.steampowered.com/app/1093910
6860,Hitman: Blood Money,9558,93%,2006-05-30,"$9,99","Stealth, Action, Assassin, Singleplayer, Third Person, Classic, Great Soundtrack, Third Person Shooter, Cult Classic, Sandbox, Puzzle, Replay Value, Crime, Shooter, Atmospheric, Difficult, First Person, Strategy, Dark, Simulation",https://store.steampowered.com/app/6860
